run_id,profile,pos_norm,T,P,C_eth,C_O2,C_EO
8,axial_center,0.0005002501250625313,430.0,999993.4449169162,2.0,6.0,0.0
8,axial_center,0.0015007503751875938,430.0044843624989,999980.3348153388,1.9983687951956088,5.997407687540855,0.0009205207816115604
8,axial_center,0.0025012506253126563,430.0089669032922,999967.2248429152,1.99673813598582,5.994816214750616,0.0018407227172642642
8,axial_center,0.003501750875437719,430.0134488615726,999954.1149995952,1.9951080252281597,5.9922255893843195,0.0027606054799465827
8,axial_center,0.004502251125562781,430.0179328944017,999941.0052853406,1.993478468911685,5.989635828905965,0.00368016886840148
8,axial_center,0.005502751375687844,430.0224234291045,999927.8957001438,1.9918494777986047,5.987046965630759,0.004599412894088025
8,axial_center,0.006503251625812906,430.02692643491827,999914.7862440561,1.9902210693650066,5.984459052748728,0.005518337861757273
8,axial_center,0.007503751875937968,430.031448328105,999901.676917226,1.9885932710283756,5.981872174098951,0.006436944406146312
8,axial_center,0.008504252126063032,430.0359940428852,999888.567719952,1.9869661238836178,5.979286455268383,0.007355233448293757
8,axial_center,0.009504752376188093,430.04056515952544,999875.4586527535,1.9853396824416054,5.976702062463256,0.008273206057829137
8,axial_center,0.010505252626313155,430.04515947404974,999862.349716446,1.9837140058385132,5.974119175669702,0.009190863265965424
8,axial_center,0.011505752876438218,430.0497726627653,999849.2409121777,1.9820891446369107,5.971537948691472,0.010108205919215707
8,axial_center,0.01250625312656328,430.05440010375156,999836.1322413987,1.9804651402023425,5.968958507225468,0.01102523465778909
8,axial_center,0.013506753376688344,430.0590349520731,999823.0237058008,1.9788420574806196,5.966381047329694,0.011941949970298335
8,axial_center,0.014507253626813406,430.06365919768973,999809.9153073714,1.9772200567579403,5.963806050503655,0.01285835211429746
8,axial_center,0.015507753876938467,430.0682290026269,999796.8070487451,1.9755994813625786,5.961234545430836,0.013774440571755534
8,axial_center,0.01650825412706353,430.07266079753896,999783.6989339562,1.9739809158046462,5.9586682793354955,0.014690212824362949
8,axial_center,0.01750875437718859,430.07682699568807,999770.5909694935,1.97236517121827,5.956109669714503,0.015605662515399158
8,axial_center,0.018509254627313655,430.08056700547036,999757.4831653438,1.9707531841146817,5.953561495610025,0.016520777454401538
8,axial_center,0.01950975487743872,430.08371243585174,999744.3755356224,1.9691458542343396,5.951026407438495,0.017435538125115717
8,axial_center,0.02051025512756378,430.08611867292973,999731.2680984795,1.9675438748805867,5.9485064170703765,0.018349917316025435
8,axial_center,0.02151075537768884,430.08769228303436,999718.1608752102,1.9659476108712646,5.946002534241767,0.01926388114233714
8,axial_center,0.022511255627813906,430.0884058443229,999705.0538887567,1.964357057171651,5.94351464807951,0.02017739129637787
8,axial_center,0.023511755877938967,430.0882972000622,999691.9471619701,1.9627718794301527,5.941041656048464,0.021090407983952095
8,axial_center,0.02451225612806403,430.08745570480403,999678.8407160217,1.9611915115690783,5.938581764088399,0.02200289287084612
8,axial_center,0.025512756378189092,430.0860014694832,999665.7345692522,1.9596152744296953,5.936132848447689,0.022914811442933357
8,axial_center,0.026513256628314157,430.0840641105535,999652.6287365827,1.9580424832165775,5.933692781595476,0.023826134438494555
8,axial_center,0.027513756878439218,430.0817657775515,999639.5232294508,1.9564725241717411,5.9312596633305334,0.024736838283212603
8,axial_center,0.028514257128564282,430.079210613424,999626.4180561339,1.9549048950847694,5.928831941289795,0.025646904681694827
8,axial_center,0.02951475737868934,430.07648048924693,999613.3132222894,1.9533392147796467,5.926408436914378,0.02655631961972135
8,axial_center,0.030515257628814404,430.073635466493,999600.2087315567,1.951775211738723,5.9239883080096085,0.027465072039480138
8,axial_center,0.03151575787893947,430.0707170208954,999587.1045861148,1.9502127023698,5.9215709798989895,0.028373152380557598
8,axial_center,0.03251625812906453,430.067752316265,999574.000787139,1.9486515670284525,5.919156069773575,0.02928055109287337
8,axial_center,0.0335167583791896,430.0647583692421,999560.8973351405,1.9470917287141953,5.916743319039495,0.03018725714027329
8,axial_center,0.03451725862931466,430.0617455078939,999547.7942301984,1.9455331365776154,5.914332539975275,0.031093256455000814
8,axial_center,0.03551775887943971,430.05871994842306,999534.691472105,1.9439757545268959,5.911923577369924,0.03199853026524945
8,axial_center,0.03651825912956478,430.0556855609628,999521.5890604492,1.9424195542716276,5.909516282930218,0.032903053205779
8,axial_center,0.03751875937968984,430.052644999106,999508.4869946551,1.940864511852016,5.907110499371246,0.033806791119426194
8,axial_center,0.03851925962981491,430.04960038099165,999495.3852739948,1.9393106067711652,5.904706051334612,0.03470969846610291
8,axial_center,0.03951975987993997,430.0465536792231,999482.2838975827,1.9377578230676957,5.902302740959795,0.035611715264759425
8,axial_center,0.04052026013006503,430.0435069339447,999469.182864361,1.9362061518941827,5.899900346648409,0.036512763505644155
8,axial_center,0.04152076038019009,430.0404623642702,999456.082173077,1.9346555953542903,5.897498624145882,0.03741274297920635
8,axial_center,0.04252126063031515,430.0374224237786,999442.9818222583,1.933106171478102,5.895097309469164,0.03831152647773913
8,axial_center,0.04352176088044022,430.03438982606923,999429.8818101841,1.9315579202968214,5.892696123471993,0.03920895433293841
8,axial_center,0.04452226113056528,430.0313675543309,999416.7821348552,1.9300109110259067,5.890294778001831,0.040104828260205075
8,axial_center,0.04552276138069034,430.02835886202746,999403.6827939625,1.928465250400192,5.887892983722371,0.0409989044869918
8,axial_center,0.0465232616308154,430.02536726816834,999390.5837848556,1.9269210922336117,5.885490459784861,0.041890886151395634
8,axial_center,0.047523761880940464,430.0223965488058,999377.4851045083,1.9253786483101645,5.883086945663235,0.04278041496906004
8,axial_center,0.04852426213106553,430.01945072553207,999364.3867494873,1.9238382007504555,5.880682215630851,0.04366706218630698
8,axial_center,0.04952476238119059,430.01653405134516,999351.2887159167,1.9223001160381987,5.878276096553993,0.04455031886833398
8,axial_center,0.050525262631315654,430.01365099405785,999338.190999447,1.9207648609216263,5.875868489889485,0.04542958561943235
8,axial_center,0.051525762881440715,430.0108062172802,999325.0935952204,1.9192330204126284,5.87345939897024,0.04630416190129537
