run_id,profile,pos_norm,T,P,C_eth,C_O2,C_EO
14,axial_center,0.0005002501250625313,450.0,999993.73250508,2.0,6.0,0.0
14,axial_center,0.0015007503751875938,450.01384203400204,999981.197670314,1.9961308896928158,5.993497755910002,0.0020420347326220198
14,axial_center,0.0025012506253126563,450.02767421294305,999968.6631455743,1.9922644374801133,5.98699977080853,0.004082583347285783
14,axial_center,0.003501750875437719,450.0415000723285,999956.128930625,1.988400659372809,5.980506080200391,0.006121640832843452
14,axial_center,0.004502251125562781,450.05532723142994,999943.5950252616,1.9845395791539706,5.9740167447477255,0.008159202914545218
14,axial_center,0.005502751375687844,450.0691683781487,999931.0614293588,1.9806812323729384,5.967531863517355,0.010195266560056716
14,axial_center,0.006503251625812906,450.0830405633231,999918.528142946,1.976825671047108,5.96105158924676,0.012229830443776015
14,axial_center,0.007503751875937968,450.0969620394825,999905.9951663075,1.972972971900629,5.954576153579585,0.014262895154685172
14,axial_center,0.008504252126063032,450.110946751594,999893.4625001202,1.9691232466689021,5.948105897345432,0.01629446294302037
14,axial_center,0.009504752376188093,450.12499893343704,999880.9301456362,1.9652766430465711,5.941641271413325,0.01832453692392416
14,axial_center,0.010505252626313155,450.139111652546,999868.3981048779,1.9614333236429264,5.935182770808619,0.020353119977491906
14,axial_center,0.011505752876438218,450.1532713132606,999855.8663807402,1.9575934318496302,5.9287308300638175,0.022380213847324488
14,axial_center,0.01250625312656328,450.1674630271788,999843.3349769232,1.9537570875949049,5.9222858100077245,0.024405818951768757
14,axial_center,0.013506753376688344,450.1816661622197,999830.80389778,1.9499244687809714,5.915848242921223,0.026429934722735034
14,axial_center,0.014507253626813406,450.19583062167766,999818.2731484302,1.9460959973548322,5.909419390186944,0.028452559384198193
14,axial_center,0.015507753876938467,450.20983673560494,999805.7427356072,1.9422725748892469,5.903001942437473,0.03047368731728794
14,axial_center,0.01650825412706353,450.2234560953057,999793.2126695182,1.93845575036826,5.896600506972559,0.03249330268713176
14,axial_center,0.01750875437718859,450.23633793590153,999780.682966487,1.9346477035739764,5.890221533023543,0.034511369482872756
14,axial_center,0.018509254627313655,450.24803757673806,999768.1536516144,1.9308509991330591,5.883872545949774,0.03652782033682651
14,axial_center,0.01950975487743872,450.2580849559331,999755.6247604355,1.9270681702465335,5.87756087653623,0.03854254776055026
14,axial_center,0.02051025512756378,450.26607232296806,999743.0963387622,1.9233012672984755,5.871292299965426,0.04055540139732194
14,axial_center,0.02151075537768884,450.27173186493025,999730.5684404945,1.9195515173706004,5.865070026923478,0.042566193041679676
14,axial_center,0.022511255627813906,450.27497928121426,999718.0411238511,1.9158191876807884,5.85889432425213,0.04457470877319485
14,axial_center,0.023511755877938967,450.27591399463944,999705.5144469354,1.9121036643352307,5.852762792106768,0.0465807253179588
14,axial_center,0.02451225612806403,450.2747823580269,999692.9884636367,1.9084036877372996,5.846671112223972,0.048584026869299524
14,axial_center,0.025512756378189092,450.271920234082,999680.4632206244,1.9047176533436172,5.840613984768588,0.050584418923133485
14,axial_center,0.026513256628314157,450.2676931927837,999667.9387557702,1.9010438926825308,5.834585993372699,0.05258173707599543
14,axial_center,0.027513756878439218,450.2624480442499,999655.4150979278,1.8973808805978702,5.828582235000141,0.054575850280684166
14,axial_center,0.028514257128564282,450.2564821783425,999642.8922677285,1.893727351110576,5.8225986638697185,0.0565666593837372
14,axial_center,0.02951475737868934,450.25003061579946,999630.3702789544,1.8900823324800455,5.816632184851081,0.058554092410237346
14,axial_center,0.030515257628814404,450.24326661925284,999617.8491400925,1.8864451262446549,5.810680574619768,0.060538098177526055
14,axial_center,0.03151575787893947,450.23631038341097,999605.3288557873,1.882815257029242,5.804742314017402,0.06251863946953637
14,axial_center,0.03251625812906453,450.2292409391903,999592.8094280392,1.8791924143642993,5.798816397269146,0.0644956865408146
14,axial_center,0.0335167583791896,450.2221079205043,999580.2908571046,1.8755763998064143,5.792902158636909,0.0664692112329656
14,axial_center,0.03451725862931466,450.2149414260589,999567.7731421156,1.871967085441043,5.786999134641068,0.0684391816607498
14,axial_center,0.03551775887943971,450.20775941800656,999555.2562814772,1.868364384957898,5.7811069647803865,0.07040555721025604
14,axial_center,0.03651825912956478,450.20057282120086,999542.7402730973,1.864768235857383,5.775225325613184,0.07236828352534941
14,axial_center,0.03751875937968984,450.19338880053704,999530.2251145056,1.8611785904759657,5.769353890425083,0.07432728714611857
14,axial_center,0.03851925962981491,450.1862127444672,999517.7108028997,1.8575954135946147,5.763492307055364,0.07628246951207514
14,axial_center,0.03951975987993997,450.17904940321466,999505.1973351467,1.854018684917888,5.757640188138898,0.0782337000870335
14,axial_center,0.04052026013006503,450.1719035108991,999492.6847077592,1.8504484052671033,5.751797109830129,0.08018080842089749
