run_id,profile,pos_norm,T,P,C_eth,C_O2,C_EO
4,axial_center,0.0005002501250625313,430.0,999995.4361459865,2.0,6.0,0.0
4,axial_center,0.0015007503751875938,430.0064637811628,999986.3084994995,1.9980478979141283,5.996905208915266,0.0011046060691539497
4,axial_center,0.0025012506253126563,430.0129266411118,999977.1809760701,1.996096474090909,5.993811450629908,0.0022088113428811304
4,axial_center,0.003501750875437719,430.0193927885403,999968.053575664,1.9941457374542548,5.990718750867953,0.003312615402116558
4,axial_center,0.004502251125562781,430.0258701417148,999958.9262982779,1.9921957071205643,5.987627167061034,0.004416018279884463
4,axial_center,0.005502751375687844,430.03236922777893,999949.7991439801,1.9902464222162795,5.98453681823809,0.005519020636160147
4,axial_center,0.006503251625812906,430.0388995034938,999940.6721129841,1.988297949176865,5.981447906894535,0.0066216237467731824
4,axial_center,0.007503751875937968,430.045465993887,999931.5452057531,1.9863503733148644,5.978360693132399,0.007723829277716215
4,axial_center,0.008504252126063032,430.0520697047761,999922.4184230858,1.9844037750276058,5.975275422620703,0.008825639019954227
4,axial_center,0.009504752376188093,430.05871045660234,999913.2917661192,1.9824582220377809,5.972192303074482,0.009927054792402837
4,axial_center,0.010505252626313155,430.0653839386519,999904.1652362758,1.9805138241915046,5.9691116686763905,0.011028078453438905
4,axial_center,0.011505752876438218,430.07206518792714,999895.0388353385,1.9785708656982839,5.9660343757671574,0.012128711489998865
4,axial_center,0.01250625312656328,430.07868047248223,999885.9125659115,1.976629963443357,5.962962273918804,0.0132289534730474
4,axial_center,0.013506753376688344,430.08508263643733,999876.7864323902,1.974692152337561,5.959898454362644,0.014328799009219831
4,axial_center,0.014507253626813406,430.09104876218316,999867.6604422517,1.972758815222963,5.9568470296083875,0.015428233701107158
4,axial_center,0.015507753876938467,430.0963097027951,999858.5346071883,1.9708314514584233,5.953812429868572,0.0165272304127027
4,axial_center,0.01650825412706353,430.10060388631507,999849.4089435433,1.9689113638856757,5.950798459304019,0.017625747406414292
4,axial_center,0.01750875437718859,430.1037350091022,999840.2834717443,1.966999384072448,5.947807474248417,0.01872372933949085
4,axial_center,0.018509254627313655,430.10561192816795,999831.1582148119,1.965095731469646,5.944839970268067,0.019821111098673638
4,axial_center,0.01950975487743872,430.1062587121883,999822.0331963575,1.9632000366484685,5.941894665946223,0.020917823429599358
4,axial_center,0.02051025512756378,430.105796155425,999812.9084386091,1.9613114930108972,5.938968972774797,0.02201379884198211
4,axial_center,0.02151075537768884,430.10440589961996,999803.7839609111,1.9594290660091327,5.936059634710114,0.02310897636981276
4,axial_center,0.022511255627813906,430.1022911202504,999794.6597789162,1.9575516903302952,5.9331633266420205,0.024203304338617088
4,axial_center,0.023511755877938967,430.09964458120754,999785.5359044503,1.9556784111539498,5.930277079606566,0.02529674094228859
4,axial_center,0.02451225612806403,430.09662906827845,999776.4123458763,1.953808456745115,5.927398495334132,0.026389252951253807
4,axial_center,0.025512756378189092,430.09336997118737,999767.289108725,1.951941252838402,5.924525782843406,0.0274808130892435
4,axial_center,0.026513256628314157,430.0899567353431,999758.1661963926,1.9500763997228363,5.921657681105235,0.028571396597143722
4,axial_center,0.027513756878439218,430.0864491311435,999749.0436107686,1.9482136328935324,5.91879333120394,0.029660977315549633
4,axial_center,0.028514257128564282,430.082884997161,999739.921352729,1.9463527824722184,5.915932143896282,0.03074952340395983
4,axial_center,0.02951475737868934,430.07928737394843,999730.7994224854,1.9444937398053492,5.913073687611823,0.03183699262355348
4,axial_center,0.030515257628814404,430.0756701084668,999721.6778198078,1.9426364342471476,5.910217605445045,0.032923326995086204
4,axial_center,0.03151575787893947,430.072041795605,999712.5565441501,1.9407808199228693,5.907363559906635,0.0340084465844088
4,axial_center,0.03251625812906453,430.06840832038296,999703.4355947109,1.938926870900658,5.904511200088785,0.03509224216364446
4,axial_center,0.0335167583791896,430.0647743830153,999694.3149704491,1.937074583015553,5.901660145391601,0.0361745665145578
4,axial_center,0.03451725862931466,430.06114435707354,999685.1946700751,1.935223980942894,5.898809981112415,0.03725522417821993
4,axial_center,0.03551775887943971,430.0575227438916,999676.0746920255,1.9333751296222879,5.8959602628125145,0.03833395949538937
4,axial_center,0.03651825912956478,430.05391439749604,999666.9550344289,1.931528149578351,5.8931105278330245,0.039410442830945185
4,axial_center,0.03751875937968984,430.0503246251336,999657.8356950661,1.929683236023149,5.890260313485684,0.04048425493076509
4,axial_center,0.03851925962981491,430.04675922205695,999648.7166713278,1.9278406818533795,5.887409182313036,0.04155486943328168
4,axial_center,0.03951975987993997,430.043224471227,999639.5979601701,1.9260009047999036,5.884556755494043,0.04262163365694953
4,axial_center,0.04052026013006503,430.03972712298696,999630.4795580691,1.924164479048902,5.881702756005928,0.04368374792476067
4,axial_center,0.04152076038019009,430.03627436161565,999621.3614609755,1.9223321716240152,5.878847063537324,0.04474024387640008
4,axial_center,0.04252126063031515,430.0328737615547,999612.2436642696,1.9205049836598014,5.875989783293454,0.04578996246761142
4,axial_center,0.04352176088044022,430.02953323405603,999603.1261627178,1.9186841963693242,5.873131330616328,0.04683153266204745
4,axial_center,0.04452226113056528,430.0262609639193,999594.0089504306,1.9168714209706785,5.870272532605832,0.04786335217148909
4,axial_center,0.04552276138069034,430.02306533536887,999584.8920208233,1.915068651073372,5.8674147465476425,0.04888357196477355
4,axial_center,0.0465232616308154,430.01995484580544,999575.7753665822,1.9132783150537007,5.864559992869878,0.04989008659823736
4,axial_center,0.047523761880940464,430.0169380061031,999566.6589796337,1.9115033248417013,5.861711097625113,0.05088053265813746
4,axial_center,0.04852426213106553,430.0140232263726,999557.5428511224,1.9097471164278665,5.858871836334057,0.051852297678853035
4,axial_center,0.04952476238119059,430.0112186867204,999548.4269713978,1.9080136764553979,5.856047067800484,0.05280254174115086
4,axial_center,0.050525262631315654,430.00853219353934,999539.3113300106,1.9063075487024435,5.853242843711079,0.053728233510498165
4,axial_center,0.051525762881440715,430.0059710232432,999530.1959157242,1.9046338142876,5.850466478038405,0.05462620172331782
4,axial_center,0.052526263131565776,430.0035417570051,999521.0807165396,1.902998040217649,5.847726560017251,0.055493202087762004
4,axial_center,0.053526763381690844,430.00125011183906,999511.9657197398,1.9014061925231251,5.845032896180636,0.05632599830084016
4,axial_center,0.054527263631815905,429.99910077504796,999502.8509119507,1.89986451266272,5.84239637080526,0.057121454507243305
4,axial_center,0.055527763881940966,429.9970972504093,999493.7362792235,1.8983793589560112,5.839828719999415,0.05787663518478445
4,axial_center,0.05652826413206603,429.9952417252581,999484.6218071351,1.8969570182336863,5.837342222106747,0.05858890730196652
4,axial_center,0.057528764382191094,429.9935349676444,999475.507480908,1.895603496285918,5.834949315328093,0.05925603881468845
4,axial_center,0.05852926463231616,429.9919762618974,999466.3932855444,1.8943242986109372,5.832662161505166,0.059876287279367266
